24,24,93710
24,24,98223
25,25,24555
25,25,34814
25,25,48749
25,25,60137
25,25,60312
25,25,67500
26,26,2195
26,26,21405
26,26,38668
26,26,96591
27,27,17173
27,27,59850
28,28,13431
28,28,14518
28,28,22414
28,28,35429
28,28,49250
29,29,63220
29,29,76965
29,29,97928
29,29,98987
30,30,28825
30,30,36244
30,30,53605
30,30,73703
30,30,94722
31,31,9810
31,31,25097
31,31,26068
31,31,38668
31,31,77208
31,31,83720
31,31,96189
32,32,37463
32,32,55739
33,33,13435
33,33,20646
33,33,21421
33,33,35830
33,33,40340
33,33,42144
33,33,57430
33,33,60312
33,33,67500
33,33,71305
33,33,88227
34,34,11714
34,34,45301
34,34,79915
34,34,95790
35,35,4335
35,35,35865
35,35,41029
35,35,79344
35,35,85283
35,35,92110
36,36,32952
36,36,41563
36,36,82053
37,37,25432
37,37,26100
37,37,65397
37,37,72870
37,37,82627
37,37,86288
37,37,99951
38,38,5094
38,38,19213
38,38,27436
38,38,65797
38,38,69718
38,38,80004
38,38,91241
39,39,3235
39,39,24782
39,39,31772
40,40,28791
40,40,68995
40,40,95366
41,41,19467
41,41,62494
41,41,72449
41,41,80085
42,42,6860
42,42,35484
42,42,38559
42,42,65448
43,43,706
43,43,15508
43,43,22295
43,43,32607
43,43,44665
43,43,76840
43,43,79282
43,43,94833
44,44,17462
44,44,28948
44,44,60522
44,44,74773
44,44,98447
45,45,34389
45,45,42642
45,45,52768
45,45,57911
45,45,75218
45,45,79542
46,46,17272
46,46,21351
46,46,26264
46,46,58804
46,46,78798
47,47,1061
47,47,5273
47,47,13341
47,47,71382
47,47,74581
47,47,76065
48,48,41672
48,48,44999
48,48,52192
48,48,56341
48,48,61669
48,48,67613
49,49,5656
49,49,21083
49,49,57280
49,49,62564
49,49,64448
49,49,81898
50,50,1953
50,50,23298
50,50,28765
50,50,42300
50,50,44748
50,50,52475
50,50,54133
50,50,79777
50,50,99648
51,51,6777
51,51,12446
51,51,14731
51,51,38275
51,51,58377
51,51,66419
51,51,66659
51,51,80892
51,51,93803
52,52,2520
52,52,67045
52,52,75065
53,53,24196
53,53,57691
53,53,92785
54,54,26887
54,54,81452
54,54,85107
54,54,86507
55,55,26780
55,55,82721
56,56,5612
56,56,6643
56,56,27814
56,56,30090
56,56,32271
56,56,32434
56,56,39292
56,56,62440
56,56,86119
56,56,95132
56,56,97975
56,56,99732
57,57,992
57,57,11802
57,57,27222
58,58,30044
58,58,30134
58,58,41734
58,58,50917
58,58,55178
58,58,70722
58,58,74813
58,58,88333
59,59,20975
59,59,29618
59,59,38334
59,59,49605
59,59,54376
59,59,58593
59,59,68617
59,59,74152
59,59,84709
59,59,95116
60,60,63944
60,60,84220
60,60,87149
60,60,87884
60,60,94788
61,61,8758
61,61,20960
61,61,41108
61,61,47389
61,61,50462
61,61,55114
61,61,71252
61,61,83738
61,61,93315
62,62,6909
62,62,11044
62,62,14763
62,62,46405
62,62,57734
62,62,87753
62,62,96079
63,63,64238
63,63,70863
63,63,92252
64,64,11487
64,64,14894
64,64,39339
64,64,42637
64,64,47754
64,64,57747
64,64,59326
64,64,65257
64,64,90263
65,65,17140
65,65,41620
65,65,41638
65,65,48752
65,65,60580
66,66,3009
66,66,15060
66,66,23203
66,66,51220
66,66,80215
66,66,82410
66,66,89725
66,66,95202
66,66,96037
66,66,97387
66,66,98631
67,67,12230
67,67,14081
67,67,50272
67,67,55078
67,67,62546
67,67,99279
68,68,28844
68,68,31967
68,68,39568
68,68,51051
68,68,52811
68,68,62284
69,69,5492
69,69,56706
69,69,63678
69,69,64817
69,69,77796
70,70,56766
70,70,57889
70,70,63171
70,70,81121
70,70,84385
70,70,85755
70,70,87382
71,71,6367
71,71,14249
71,71,23016
71,71,25167
71,71,26799
71,71,30053
72,72,4866
72,72,9820
72,72,22329
72,72,29436
72,72,34169
72,72,34869
72,72,37886
72,72,41638
72,72,49975
72,72,50350
72,72,53963
72,72,77660
72,72,82970
72,72,98816
73,73,8298
73,73,13293
73,73,14057
73,73,19573
73,73,24125
73,73,60527
73,73,62609
74,74,17791
74,74,79767
74,74,82300
74,74,98034
75,75,1339
75,75,13546
75,75,22624
75,75,23447
75,75,43466
75,75,45486
75,75,50789
75,75,62057
75,75,63929
75,75,66015
75,75,79379
75,75,81417
75,75,99281
75,75,99662
76,76,43136
76,76,45874
76,76,89313
77,77,1437
77,77,15087
77,77,49085
77,77,54970
77,77,56678
77,77,89687
77,77,98835
77,77,98997
77,77,99314
78,78,17808
78,78,25196
78,78,34578
78,78,34950
78,78,48061
78,78,87251
79,79,4971
79,79,17315
79,79,47990
79,79,80347
80,80,35767
80,80,78135
80,80,96310
81,81,32105
81,81,33717
81,81,47508
81,81,52681
81,81,53214
82,82,12834
82,82,22110
82,82,30392
82,82,32885
82,82,52066
82,82,59126
82,82,69963
83,83,7382
83,83,16032
83,83,55898
83,83,81302
83,83,97404
84,84,61190
84,84,95257
85,85,7382
85,85,12543
85,85,18787
85,85,23261
85,85,43840
85,85,48749
85,85,52042
85,85,82574
85,85,94891
86,86,23
86,86,9391
86,86,10651
86,86,19013
86,86,21531
86,86,26777
86,86,38262
86,86,51687
86,86,58066
86,86,94660
86,86,95402
87,87,2328
87,87,31905
87,87,67269
88,88,12012
88,88,42708
88,88,50719
88,88,75551
88,88,84660
88,88,98628
89,89,3383
89,89,27243
89,89,44566
89,89,94046
90,90,16945
90,90,37610
90,90,63096
90,90,93906
91,91,11257
91,91,21421
91,91,37616
91,91,40340
91,91,45225
91,91,68443
91,91,69470
91,91,93206
92,92,45647
92,92,48309
92,92,75432
92,92,99116
93,93,32477
93,93,57417
93,93,68149
93,93,71143
93,93,77936
93,93,89967
93,93,99800
94,94,5094
94,94,24961
94,94,44947
94,94,97209
95,95,14552
95,95,21522
95,95,79921
96,96,3243
96,96,15391
96,96,25096
96,96,48327
97,97,2328
97,97,4437
97,97,6655
97,97,19677
97,97,20312
97,97,29246
97,97,31905
97,97,34581
97,97,43248
97,97,54503
97,97,62152
97,97,64508
97,97,67269
97,97,89040
97,97,97816
98,98,31077
98,98,36418
98,98,45599
98,98,50272
99,99,7659
99,99,57063
99,99,62707
99,99,63133
99,99,66286
99,99,75209
99,99,93899
100,100,6331
100,100,34486
100,100,35241
100,100,49793
100,100,63951
100,100,76098
100,100,82564
101,101,742
101,101,12517
101,101,14698
101,101,19039
101,101,27656
101,101,29258
101,101,30816
101,101,40777
101,101,46622
101,101,52629
101,101,55104
101,101,63127
101,101,75455
101,101,86574
101,101,95455
102,102,4868
102,102,21623
102,102,29478
102,102,81509
102,102,96005
103,103,704
103,103,74227
103,103,96136
104,104,8397
104,104,14825
104,104,46807
104,104,74917
104,104,77564
105,105,901
105,105,32060
105,105,40809
105,105,62767
105,105,80013
106,106,10890
106,106,20453
106,106,36702
106,106,54892
106,106,68687
106,106,73810
106,106,91849
107,107,3091
107,107,10098
107,107,18142
107,107,41718
107,107,49826
107,107,89684
108,108,23872
108,108,57951
108,108,65205
108,108,69679
109,109,116
109,109,20506
109,109,21870
109,109,24991
109,109,75681
109,109,92867
109,109,93566
110,110,9310
110,110,65841
110,110,71575
111,111,5828
111,111,20800
111,111,32112
111,111,38913
111,111,50495
111,111,69857
111,111,70953
111,111,99858
112,112,27608
112,112,75243
112,112,89280
113,113,28701
113,113,82843
113,113,98469
114,114,1986
114,114,39900
114,114,42959
114,114,78628
115,115,2883
115,115,15736
115,115,32368
115,115,42567
115,115,49901
116,116,16786
116,116,16899
116,116,46624
116,116,48804
116,116,76580
116,116,79766
117,117,38542
117,117,55459
117,117,89485
118,118,31172
118,118,85748
118,118,89472
118,118,99461
119,119,11094
119,119,18382
119,119,35767
119,119,38771
119,119,49635
119,119,63684
119,119,78135
119,119,92649
119,119,96310
120,120,13016
120,120,35356
120,120,46764
120,120,98295
121,121,34742
121,121,40751
121,121,95933
122,122,8777
122,122,21834
122,122,33765
122,122,43190
122,122,52153
122,122,67289
122,122,69858
122,122,77242
122,122,77344
122,122,78634
123,123,14190
123,123,34782
123,123,35166
123,123,39633
123,123,45492
123,123,53304
123,123,56869
123,123,67347
123,123,86843
124,124,25871
124,124,42989
124,124,59072
124,124,70276
124,124,76442
124,124,78457
124,124,95245
125,125,13993
125,125,15925
125,125,19074
125,125,34902
125,125,45212
125,125,88161
125,125,97542
125,125,98071
125,125,98641
126,126,15831
126,126,28574
126,126,31656
126,126,67288
126,126,82801
126,126,94235
127,127,4208
127,127,42713
127,127,58231
127,127,77456
128,128,14190
128,128,14772
128,128,21451
128,128,46234
128,128,49371
128,128,94832
129,129,2610
129,129,3715
129,129,7439
129,129,19851
129,129,40711
129,129,53173
129,129,63579
129,129,73015
129,129,89148
130,130,8758
130,130,20960
130,130,22817
130,130,41108
130,130,47389
130,130,50462
130,130,93315
131,131,34287
131,131,42327
131,131,92319
131,131,96653
132,132,3009
132,132,52768
132,132,59161
132,132,74080
132,132,96037
133,133,12085
133,133,12786
133,133,46586
133,133,48358
133,133,61962
133,133,98290
134,134,2854
134,134,6331
134,134,13400
134,134,18176
134,134,35241
134,134,36678
134,134,76098
134,134,81902
134,134,88225
134,134,90040
135,135,31900
135,135,54039
135,135,82744
136,136,22130
136,136,69335
136,136,74280
136,136,79810
137,137,10801
137,137,17661
137,137,48105
137,137,61020
137,137,75541
137,137,79387
137,137,81533
137,137,98537
137,137,99279
138,138,27460
138,138,38192
138,138,47942
138,138,63491
139,139,18291
139,139,83064
139,139,95489
140,140,7018
140,140,12862
140,140,66549
140,140,87105
141,141,2892
141,141,47586
141,141,50855
141,141,72774
142,142,5311
142,142,8047
142,142,14427
142,142,18287
142,142,18372
142,142,26714
142,142,89987
142,142,93080
143,143,14041
143,143,23298
143,143,28518
143,143,49017
143,143,84101
144,144,2884
144,144,30907
144,144,88879
145,145,38261
145,145,47029
145,145,53734
145,145,77851
146,146,2879
146,146,4242
146,146,30571
146,146,52070
146,146,69956
146,146,98372
147,147,318
147,147,14344
147,147,26635
147,147,27909
147,147,45874
148,148,13928
148,148,30704
148,148,47108
148,148,64151
148,148,88832
148,148,90541
149,149,13023
149,149,25291
149,149,32680
149,149,42322
149,149,47561
149,149,60033
149,149,69227
149,149,70152
150,150,1791
150,150,48704
150,150,64443
150,150,74379
150,150,86375
151,151,5006
151,151,6925
151,151,22543
151,151,33282
151,151,36796
151,151,53598
151,151,76364
151,151,87942
152,152,9399
152,152,13787
152,152,27032
152,152,32141
152,152,65349
152,152,65519
152,152,71929
152,152,72342
152,152,82300
152,152,85578
153,153,3103
153,153,4989
153,153,23031
153,153,31911
153,153,37648
153,153,57186
153,153,89223
154,154,1434
154,154,11850
154,154,26834
154,154,31021
154,154,42807
154,154,66231
154,154,78706
154,154,91971
155,155,10175
155,155,40165
155,155,44423
155,155,63568
155,155,66992
155,155,72082
155,155,91423
156,156,502
156,156,7255
156,156,33146
156,156,33485
156,156,35420
156,156,97849
157,157,12645
157,157,20200
157,157,60907
157,157,61825
157,157,76654
158,158,1549
158,158,24154
158,158,45875
158,158,59485
159,159,12408
159,159,30477
159,159,44385
159,159,77344
159,159,84117
159,159,99844
160,160,7112
160,160,21033
160,160,47702
160,160,51071
160,160,52066
160,160,53063
160,160,55229
160,160,87810
160,160,93080
160,160,95566
160,160,98761
161,161,6031
161,161,10824
161,161,16169
161,161,33831
161,161,57618
161,161,68566
161,161,69779
161,161,87119
162,162,3483
162,162,8637
162,162,89366
163,163,3386
163,163,23149
163,163,27602
163,163,53499
163,163,66556
163,163,93207
163,163,94015
164,164,17693
164,164,39889
164,164,41409
164,164,46519
164,164,61072
164,164,69688
164,164,78007
164,164,97855
165,165,40207
165,165,46908
165,165,51091
165,165,71025
165,165,76463
166,166,24460
166,166,24680
166,166,48683
166,166,48973
166,166,96811
167,167,41258
167,167,69528
167,167,76003
167,167,84992
167,167,93836
167,167,94725
168,168,27473
168,168,48697
168,168,48751
168,168,57547
168,168,87950
168,168,92786
168,168,98372
169,169,1069
169,169,5009
169,169,30419
169,169,32352
169,169,40669
169,169,42743
169,169,52219
169,169,62676
169,169,75176
169,169,96910
170,170,2246
170,170,71583
170,170,93080
171,171,22153
171,171,29831
171,171,30574
171,171,32244
171,171,36606
171,171,39725
171,171,42530
171,171,69542
171,171,80496
171,171,91889
171,171,97402
172,172,23732
172,172,42716
172,172,42942
173,173,8172
173,173,28540
173,173,29499
173,173,33273
173,173,45389
173,173,50399
173,173,50541
173,173,65820
173,173,80184
173,173,96399
174,174,7917
174,174,49935
174,174,51883
174,174,57289
174,174,65481
174,174,76073
175,175,3852
175,175,33186
175,175,34612
175,175,41462
175,175,56785
175,175,60970
175,175,82357
175,175,90815
175,175,93767
176,176,49308
177,177,21058
177,177,31172
177,177,44823
177,177,47356
177,177,70842
177,177,87902
178,178,25009
178,178,36460
178,178,38525
178,178,39511
178,178,69664
178,178,71290
178,178,90900
179,179,34247
179,179,40099
179,179,65563
179,179,98663
180,180,7207
180,180,31158
180,180,31603
180,180,60212
180,180,78336
180,180,80519
180,180,90085
181,181,11737
181,181,23336
181,181,30655
181,181,37547
181,181,39982
181,181,43886
181,181,65212
181,181,76220
181,181,84142
182,182,1269
182,182,29164
182,182,30797
182,182,54327
182,182,58804
182,182,71680
182,182,93748
183,183,20587
183,183,37677
183,183,56564
183,183,81424
183,183,84576
183,183,88223
184,184,12183
184,184,62869
185,185,52164
185,185,59071
185,185,96178
186,186,2898
186,186,14899
186,186,38671
186,186,40035
186,186,41951
186,186,55944
186,186,57531
186,186,89252
187,187,11330
187,187,35417
187,187,41263
187,187,65477
188,188,34586
188,188,48532
188,188,49406
188,188,75190
189,189,1508
189,189,16711
189,189,23563
189,189,47612
189,189,63220
190,190,5907
190,190,68040
190,190,72942
190,190,93294
191,191,11397
191,191,42148
191,191,52108
191,191,57865
192,192,6476
192,192,89580
192,192,92429
193,193,19061
193,193,85098
194,194,21402
194,194,25826
194,194,41166
194,194,55858
194,194,63041
194,194,74631
194,194,81042
194,194,85519
194,194,94454
195,195,13953
195,195,23973
195,195,31513
195,195,52661
196,196,6110
196,196,9415
196,196,16928
196,196,18471
196,196,44273
196,196,46535
196,196,88226
196,196,93887
196,196,95711
197,197,26595
197,197,28722
197,197,88114
198,198,19638
198,198,20199
198,198,31477
198,198,54812
198,198,87846
199,199,6250
199,199,42270
199,199,43758
199,199,47428
200,200,57133
200,200,84229
200,200,86209
200,200,99084
201,201,8019
201,201,22985
201,201,52392
201,201,61821
201,201,91275
202,202,28256
202,202,63028
202,202,65322
202,202,79326
202,202,96316
203,203,3231
203,203,16069
203,203,81885
203,203,83981
203,203,91018
204,204,22794
204,204,42119
204,204,55300
204,204,60374
204,204,71872
204,204,92675
205,205,5656
205,205,57280
205,205,62564
205,205,64448
205,205,81898
206,206,4120
206,206,30840
206,206,34946
206,206,39633
206,206,59393
206,206,81027
206,206,95471
207,207,32252
207,207,61519
207,207,78167
207,207,94301
208,208,31800
208,208,55786
208,208,72906
208,208,93431
208,208,94712
209,209,13390
209,209,38985
209,209,69621
209,209,71675
210,210,31920
210,210,39185
210,210,49451
210,210,85612
211,211,22609
211,211,50552
211,211,91334
212,212,3219
212,212,5102
212,212,8418
212,212,44038
212,212,67695
212,212,75713
212,212,87163
212,212,91593
212,212,97328
213,213,23415
213,213,30361
213,213,34835
213,213,37874
213,213,71694
214,214,5729
214,214,35403
214,214,73596
214,214,75681
214,214,86182
214,214,92867
214,214,93566
215,215,5865
215,215,26875
215,215,41066
215,215,56942
215,215,74704
216,216,2991
216,216,11092
216,216,16169
216,216,57618
216,216,63929
216,216,68566
217,217,21059
217,217,23827
217,217,73485
217,217,90024
218,218,25740
218,218,29195
218,218,63065
218,218,70539
218,218,93254
219,219,1468
219,219,53236
219,219,81844
219,219,91328
220,220,39568
220,220,52811
221,221,23973
221,221,36360
221,221,47786
221,221,60262
221,221,95118
222,222,57968
222,222,67269
222,222,73377
222,222,73991
223,223,3483
223,223,25685
223,223,62333
224,224,7827
224,224,13315
224,224,25661
224,224,62372
224,224,76440
224,224,77201
224,224,84711
224,224,86291
225,225,1204
225,225,30274
225,225,34878
225,225,92396
225,225,95122
226,226,36213
226,226,52350
226,226,57443
226,226,61498
226,226,97211
227,227,12394
227,227,16244
227,227,45458
227,227,60475
227,227,69098
228,228,2008
228,228,17980
228,228,23146
228,228,34803
228,228,45115
228,228,52585
228,228,61361
228,228,87255
228,228,96545
229,229,13189
229,229,41070
229,229,53015
229,229,60591
229,229,79967
229,229,89787
229,229,96959
230,230,5135
230,230,7214
230,230,14852
230,230,23375
230,230,51831
230,230,54711
230,230,54965
230,230,60591
230,230,65260
230,230,79967
230,230,92775
231,231,1127
232,232,6800
232,232,38531
232,232,47152
232,232,70756
232,232,92512
233,233,4364
233,233,10324
233,233,59954
233,233,81809
234,234,14117
234,234,52291
234,234,60146
234,234,61468
234,234,66319
234,234,73531
235,235,5770
235,235,16956
235,235,26483
235,235,28594
235,235,57738
235,235,61255
235,235,74866
235,235,99145
236,236,15958
236,236,25136
236,236,57739
236,236,66331
236,236,68382
236,236,86041
236,236,89936
237,237,7406
237,237,34624
237,237,74393
237,237,83955
237,237,84398
237,237,99719
238,238,14656
238,238,45454
238,238,58287
238,238,89002
238,238,95739
239,239,18020
239,239,18854
239,239,27851
239,239,28664
240,240,9216
240,240,54656
240,240,58261
240,240,60276
240,240,62678
240,240,69520
241,241,34943
241,241,42056
241,241,51225
241,241,75683
241,241,78826
241,241,90658
242,242,8288
242,242,75788
242,242,96815
243,243,6593
243,243,23125
243,243,34227
243,243,58999
243,243,76208
243,243,79696
243,243,80407
243,243,94722
244,244,1269
244,244,30797
244,244,54327
244,244,58804
245,245,2943
245,245,4706
245,245,38762
246,246,18440
246,246,27917
246,246,50364
246,246,74192
246,246,75306
247,247,21826
247,247,32204
247,247,59640
247,247,98980
248,248,8066
248,248,21369
248,248,30990
248,248,37756
249,249,17821
249,249,29147
249,249,68301
249,249,79599
249,249,96973
250,250,6642
250,250,11854
250,250,19795
250,250,20000
250,250,22224
250,250,32366
250,250,33278
250,250,35161
250,250,49012
250,250,63735
250,250,85672
251,251,5087
251,251,8124
251,251,15167
251,251,18925
251,251,25935
251,251,25952
251,251,61365
251,251,64649
251,251,73539
251,251,78854
251,251,87409
251,251,91639
252,252,3519
252,252,31031
252,252,68851
252,252,80104
253,253,240
253,253,28791
253,253,44992
253,253,57830
253,253,73647
253,253,91096
253,253,95525
254,254,1604
254,254,36373
254,254,78172
254,254,93129
255,255,704
255,255,26307
255,255,74227
255,255,94945
255,255,96136
256,256,17320
256,256,46866
256,256,63840
256,256,78372
256,256,85856
256,256,96545
257,257,3148
257,257,4808
257,257,10440
257,257,27453
257,257,35031
257,257,41259
257,257,44879
257,257,46792
257,257,59020
257,257,75451
257,257,90536
257,257,97126
258,258,14902
258,258,43394
258,258,48685
258,258,60054
258,258,67714
258,258,72905
258,258,94454
258,258,97573
259,259,10528
259,259,11199
259,259,70428
259,259,96685
260,260,3806
260,260,36246
260,260,48370
260,260,79943
260,260,82893
261,261,30400
261,261,30806
261,261,35572
261,261,67014
261,261,68398
261,261,78769
261,261,82577
261,261,89413
261,261,92067
261,261,93690
262,262,2774
262,262,67542
263,263,51924
263,263,53663
263,263,76706
263,263,80576
263,263,96946
264,264,31020
264,264,35793
264,264,55031
264,264,57057
264,264,83478
265,265,8963
265,265,22224
265,265,34019
265,265,56743
265,265,58383
265,265,69819
265,265,85052
265,265,91706
266,266,40762
266,266,60833
266,266,72817
267,267,50426
267,267,59069
267,267,70198
267,267,96561
268,268,7440
268,268,14478
268,268,67853
269,269,21781
269,269,52134
269,269,53641
269,269,64155
269,269,72242
269,269,75300
269,269,79512
270,270,31800
270,270,55786
270,270,72906
270,270,93431
270,270,94712
271,271,90
271,271,18881
271,271,31031
271,271,35047
271,271,55644
271,271,68327
271,271,92102
271,271,96194
272,272,16318
272,272,20338
272,272,53585
272,272,56891
272,272,63373
272,272,96068
272,272,99287
273,273,14640
273,273,29246
273,273,35222
273,273,59872
273,273,89040
273,273,96799
274,274,1641
274,274,6348
274,274,11942
274,274,34522
274,274,77159
274,274,91663
274,274,98643
275,275,13040
275,275,45923
275,275,60726
275,275,73846
275,275,80658
276,276,14026
276,276,21361
276,276,49201
276,276,58436
276,276,70905
276,276,93766
276,276,97290
277,277,5608
277,277,25210
277,277,55301
278,278,10327
278,278,20267
278,278,25504
278,278,25636
278,278,87935
279,279,8002
279,279,8086
279,279,17846
279,279,34196
279,279,37949
279,279,52221
280,280,3582
280,280,7210
280,280,18762
280,280,29817
280,280,64856
280,280,67649
280,280,75734
280,280,90691
280,280,98388
281,281,2660
281,281,13040
281,281,45923
281,281,58987
281,281,60726
281,281,73846
281,281,80658
281,281,85720
282,282,8714
282,282,32261
282,282,76934
282,282,81204
282,282,85086
283,283,21855
283,283,44107
283,283,49832
283,283,54493
283,283,59509
283,283,63956
283,283,68311
283,283,82972
283,283,83456
283,283,86870
283,283,89468
284,284,15668
284,284,21227
284,284,35981
284,284,38834
284,284,88367
285,285,5048
285,285,13009
285,285,22317
285,285,34983
285,285,39270
285,285,45402
285,285,93338
286,286,1268
286,286,2674
286,286,7316
286,286,20494
286,286,28147
286,286,38347
286,286,39889
286,286,57965
286,286,62084
286,286,85434
286,286,86886
287,287,13080
287,287,44115
287,287,72673
288,288,12120
288,288,15638
288,288,42806
288,288,43034
288,288,46252
288,288,80322
288,288,91638
289,289,10952
289,289,26762
289,289,45031
289,289,54525
289,289,63393
289,289,70526
289,289,87180
289,289,88354
290,290,26531
290,290,42851
290,290,61492
290,290,81447
290,290,89635
290,290,90601
291,291,219
291,291,6960
291,291,13201
291,291,41753
291,291,72297
291,291,77621
291,291,77808
291,291,82061
292,292,16269
292,292,24629
292,292,25067
292,292,34388
292,292,41614
292,292,45297
292,292,56479
292,292,60777
292,292,79611
292,292,81074
292,292,81770
293,293,30465
293,293,34219
293,293,66132
293,293,69748
293,293,75908
293,293,82832
293,293,84923
293,293,88388
293,293,95675
294,294,23365
294,294,43927
294,294,53265
294,294,59311
294,294,62939
294,294,94411
295,295,17069
295,295,19937
295,295,46673
295,295,62312
295,295,93717
296,296,18290
296,296,19683
296,296,55064
296,296,67350
296,296,69862
297,297,20010
297,297,75264
298,298,3091
298,298,3783
298,298,10098
298,298,18142
298,298,41718
298,298,49826
298,298,89684
299,299,1604
299,299,18924
299,299,34710
299,299,36373
299,299,61251
299,299,78172
299,299,88406
299,299,93129
300,300,3383
300,300,79009
300,300,96995
300,300,99886
301,301,6929
301,301,10901
301,301,14486
301,301,22305
301,301,51571
301,301,77691
301,301,86470
302,302,28705
302,302,81499
302,302,82311
302,302,82362
302,302,90461
302,302,91549
303,303,14262
303,303,19817
303,303,36796
303,303,56908
303,303,58590
303,303,74271
303,303,78756
304,304,3477
304,304,8347
304,304,14770
304,304,29040
304,304,40577
304,304,47990
304,304,60259
304,304,76897
305,305,7813
305,305,10628
305,305,26858
305,305,30257
305,305,49208
305,305,52225
305,305,62898
305,305,64633
305,305,89646
306,306,28947
306,306,47379
306,306,60687
306,306,65623
306,306,66204
306,306,66576
306,306,66775
306,306,87149
306,306,95097
306,306,97508
307,307,20389
307,307,49940
307,307,98487
308,308,29913
308,308,31800
308,308,48680
308,308,55786
308,308,72906
308,308,93431
308,308,94712
309,309,10932
309,309,62945
309,309,68414
309,309,82957
310,310,3231
310,310,21857
310,310,37161
310,310,43191
310,310,43541
310,310,77395
310,310,81751
311,311,34227
311,311,41030
311,311,44760
311,311,57375
311,311,61505
311,311,92773
311,311,94722
312,312,11417
312,312,30930
312,312,50502
312,312,54970
312,312,59740
312,312,65165
312,312,68920
312,312,84202
312,312,92533
313,313,34247
313,313,36687
313,313,65129
313,313,65552
314,314,54493
314,314,68311
314,314,82972
314,314,86870
315,315,20380
315,315,44472
315,315,44684
315,315,51748
315,315,67673
315,315,72046
315,315,77849
316,316,59746
316,316,87952
316,316,89102
317,317,37891
317,317,39448
317,317,44897
317,317,57821
317,317,59427
317,317,84229
318,318,1093
318,318,3500
318,318,13377
318,318,26193
318,318,27514
318,318,34533
318,318,47397
318,318,48668
318,318,77024
318,318,80889
318,318,88408
318,318,95373
319,319,5355
319,319,17699
319,319,21470
319,319,34483
319,319,94816
320,320,15199
320,320,15316
320,320,19670
320,320,25510
320,320,41202
320,320,50598
320,320,61190
320,320,66305
320,320,79138
320,320,87717
321,321,20312
321,321,29246
321,321,43248
321,321,56397
321,321,58642
321,321,83500
321,321,89040
322,322,17799
322,322,21276
322,322,29252
322,322,41035
322,322,45727
322,322,50285
322,322,63410
322,322,79702
323,323,4552
323,323,11301
323,323,26178
323,323,29589
323,323,35855
323,323,54995
323,323,59731
323,323,65753
323,323,77963
323,323,82042
324,324,3000
324,324,12999
324,324,14872
324,324,17428
324,324,27894
324,324,36355
324,324,39334
324,324,49139
324,324,50871
324,324,58292
324,324,72420
324,324,89584
325,325,1066
325,325,4513
325,325,12834
325,325,22110
325,325,30392
325,325,34888
325,325,38988
325,325,47570
325,325,59126
325,325,75573
325,325,89875
326,326,6224
326,326,22450
326,326,34046
326,326,36493
326,326,53315
326,326,67569
326,326,67760
326,326,99373
327,327,26960
327,327,59423
327,327,59954
327,327,68666
328,328,8305
328,328,55739
328,328,59421
328,328,80387
328,328,81201
328,328,88753
329,329,3945
329,329,7046
329,329,69688
329,329,73761
329,329,96426
330,330,41040
330,330,53857
330,330,86535
330,330,89500
331,331,18411
331,331,24924
331,331,31378
331,331,47080
331,331,61311
332,332,4296
332,332,34003
332,332,57405
332,332,68054
332,332,68493
332,332,85188
332,332,86198
332,332,94873
332,332,95610
333,333,4277
333,333,7942
333,333,12288
333,333,74554
333,333,81174
334,334,3889
334,334,5110
334,334,11480
