21,21,28
21,21,30
21,21,34
21,21,35
21,21,38
21,21,41
21,21,43
21,21,49
22,22,0
22,22,3
22,22,8
22,22,11
22,22,18
22,22,20
22,22,22
22,22,26
22,22,30
22,22,32
22,22,35
22,22,38
22,22,43
22,22,44
22,22,47
22,22,48
23,23,1
23,23,3
23,23,10
23,23,14
23,23,15
23,23,20
23,23,21
23,23,34
23,23,35
23,23,41
24,24,1
24,24,4
24,24,6
24,24,12
24,24,14
24,24,16
24,24,18
24,24,19
24,24,21
24,24,26
24,24,28
24,24,29
24,24,30
24,24,34
24,24,38
24,24,39
24,24,46
24,24,47
24,24,48
25,25,1
25,25,4
25,25,8
25,25,12
25,25,14
25,25,15
25,25,18
25,25,19
25,25,25
25,25,29
25,25,32
25,25,34
25,25,37
25,25,41
25,25,47
26,26,5
26,26,14
26,26,15
26,26,18
26,26,23
26,26,24
26,26,28
26,26,30
26,26,39
26,26,46
26,26,49
27,27,1
27,27,4
27,27,8
27,27,14
27,27,18
27,27,19
27,27,24
27,27,26
27,27,30
27,27,33
27,27,34
27,27,39
27,27,42
27,27,44
27,27,47
27,27,49
28,28,0
28,28,3
28,28,4
28,28,6
28,28,18
28,28,24
28,28,28
28,28,32
28,28,34
28,28,44
28,28,48
28,28,49
29,29,0
29,29,1
29,29,6
29,29,12
29,29,14
29,29,15
29,29,16
29,29,20
29,29,21
29,29,26
29,29,31
29,29,35
29,29,39
29,29,42
29,29,48
30,30,2
30,30,11
30,30,15
30,30,16
30,30,18
30,30,35
30,30,39
30,30,43
30,30,44
30,30,46
30,30,48
31,31,2
31,31,14
31,31,15
31,31,18
31,31,20
31,31,21
31,31,30
31,31,34
31,31,37
31,31,41
31,31,48
32,32,0
32,32,1
32,32,2
32,32,8
32,32,9
32,32,14
32,32,16
32,32,18
32,32,19
32,32,20
32,32,26
32,32,34
32,32,35
32,32,43
32,32,44
32,32,46
32,32,47
32,32,48
33,33,1
33,33,5
33,33,11
33,33,12
33,33,18
33,33,20
33,33,22
33,33,29
33,33,30
33,33,34
33,33,35
33,33,41
33,33,44
33,33,46
33,33,47
34,34,5
34,34,16
34,34,35
34,34,38
34,34,43
34,34,48
35,35,0
35,35,13
35,35,14
35,35,16
35,35,18
35,35,29
35,35,38
35,35,48
36,36,0
36,36,2
36,36,6
36,36,8
36,36,14
36,36,16
36,36,18
36,36,19
36,36,32
36,36,34
36,36,37
36,36,38
36,36,48
37,37,0
37,37,4
37,37,8
37,37,14
37,37,16
37,37,17
37,37,18
37,37,33
37,37,34
37,37,46
38,38,3
38,38,5
38,38,6
38,38,11
38,38,14
38,38,18
38,38,19
38,38,26
38,38,31
38,38,32
38,38,34
38,38,39
38,38,44
39,39,0
39,39,1
39,39,4
39,39,6
39,39,10
39,39,14
39,39,15
39,39,16
39,39,19
39,39,28
39,39,34
39,39,35
39,39,39
39,39,44
40,40,5
40,40,6
40,40,9
40,40,11
40,40,15
40,40,21
40,40,26
40,40,31
40,40,37
40,40,38
40,40,42
40,40,46
40,40,48
41,41,0
41,41,3
41,41,5
41,41,12
41,41,14
41,41,15
41,41,30
41,41,31
41,41,32
41,41,34
41,41,37
41,41,44
41,41,48
42,42,0
42,42,4
42,42,5
42,42,6
42,42,14
42,42,16
42,42,20
42,42,21
42,42,30
42,42,32
42,42,42
42,42,46
42,42,48
43,43,3
43,43,4
43,43,11
43,43,14
43,43,15
43,43,16
43,43,18
43,43,19
43,43,26
43,43,29
43,43,31
43,43,32
43,43,37
43,43,44
43,43,46
43,43,47
43,43,48
44,44,5
44,44,6
44,44,25
44,44,28
44,44,30
44,44,39
44,44,42
44,44,46
45,45,5
45,45,6
45,45,16
45,45,26
45,45,28
45,45,30
45,45,31
45,45,32
45,45,34
45,45,35
45,45,38
45,45,42
45,45,43
45,45,46
46,46,1
46,46,4
46,46,11
46,46,12
46,46,16
46,46,18
46,46,31
46,46,32
46,46,37
46,46,43
46,46,46
46,46,49
47,47,5
47,47,11
47,47,14
47,47,19
47,47,21
47,47,24
47,47,34
47,47,48
48,48,2
48,48,5
48,48,6
48,48,12
48,48,13
48,48,14
48,48,15
48,48,16
48,48,18
48,48,19
48,48,24
48,48,26
48,48,28
48,48,30
48,48,35
48,48,38
48,48,43
48,48,45
48,48,46
48,48,47
48,48,48
48,48,49
49,49,0
49,49,3
49,49,4
49,49,8
49,49,11
49,49,14
49,49,15
49,49,22
49,49,23
49,49,28
49,49,34
49,49,39
49,49,44
49,49,48
49,49,49
50,50,9
50,50,12
50,50,14
50,50,16
50,50,23
50,50,26
50,50,28
50,50,34
50,50,35
50,50,37
50,50,44
51,51,1
51,51,2
51,51,6
51,51,8
51,51,11
51,51,12
51,51,13
51,51,14
51,51,15
51,51,16
51,51,20
51,51,23
51,51,26
51,51,29
51,51,30
51,51,32
51,51,33
51,51,34
51,51,36
51,51,38
51,51,41
51,51,44
51,51,48
52,52,0
52,52,2
52,52,4
52,52,6
52,52,14
52,52,18
52,52,20
52,52,24
52,52,26
52,52,30
52,52,34
52,52,37
52,52,38
52,52,39
52,52,41
52,52,44
52,52,49
53,53,6
53,53,12
53,53,15
53,53,19
53,53,21
53,53,28
53,53,30
53,53,32
53,53,33
53,53,34
53,53,35
53,53,37
53,53,41
53,53,44
53,53,46
53,53,47
53,53,48
54,54,0
54,54,3
54,54,13
54,54,14
54,54,16
54,54,18
54,54,19
54,54,20
54,54,29
54,54,44
54,54,47
54,54,48
55,55,1
55,55,6
55,55,12
55,55,16
55,55,18
55,55,19
55,55,20
55,55,21
55,55,24
55,55,29
55,55,30
55,55,34
55,55,39
55,55,48
56,56,0
56,56,1
56,56,4
56,56,6
56,56,11
56,56,14
56,56,18
56,56,28
56,56,30
56,56,34
56,56,39
56,56,41
56,56,43
56,56,46
56,56,48
57,57,3
57,57,4
57,57,5
57,57,10
57,57,14
57,57,16
57,57,19
57,57,21
57,57,30
57,57,34
57,57,35
57,57,46
58,58,0
58,58,1
58,58,2
58,58,5
58,58,6
58,58,8
58,58,11
58,58,14
58,58,16
58,58,18
58,58,21
58,58,26
58,58,30
58,58,32
58,58,33
58,58,35
58,58,44
58,58,46
58,58,48
58,58,49
59,59,1
59,59,2
59,59,3
59,59,4
59,59,5
59,59,6
59,59,12
59,59,16
59,59,18
59,59,28
59,59,29
59,59,32
59,59,37
59,59,41
59,59,43
59,59,46
59,59,48
59,59,49
60,60,0
60,60,6
60,60,8
60,60,11
60,60,12
60,60,14
60,60,16
60,60,18
60,60,19
60,60,21
60,60,26
60,60,29
60,60,39
60,60,41
61,61,4
61,61,6
61,61,15
61,61,18
61,61,23
61,61,26
61,61,33
61,61,34
61,61,35
61,61,39
61,61,47
61,61,48
61,61,49
62,62,0
62,62,6
62,62,10
62,62,15
62,62,16
62,62,18
62,62,19
62,62,26
62,62,31
62,62,34
62,62,39
62,62,47
63,63,1
63,63,4
63,63,6
63,63,11
63,63,14
63,63,15
63,63,18
63,63,19
63,63,20
63,63,26
63,63,30
63,63,35
63,63,39
63,63,43
63,63,46
64,64,1
64,64,15
64,64,16
64,64,18
64,64,19
64,64,24
64,64,29
64,64,30
64,64,32
64,64,33
64,64,39
64,64,41
64,64,44
64,64,46
64,64,48
64,64,49
65,65,0
65,65,1
65,65,6
65,65,12
65,65,14
65,65,16
65,65,18
65,65,21
65,65,23
65,65,30
65,65,31
65,65,39
65,65,46
65,65,48
66,66,1
66,66,5
66,66,14
66,66,15
66,66,16
66,66,19
66,66,20
66,66,24
66,66,26
66,66,30
66,66,34
66,66,44
66,66,47
66,66,48
66,66,49
67,67,4
67,67,14
67,67,18
67,67,20
67,67,26
67,67,34
67,67,48
68,68,0
68,68,1
68,68,4
68,68,12
68,68,13
68,68,14
68,68,16
68,68,18
68,68,19
68,68,21
68,68,22
68,68,23
68,68,24
68,68,28
68,68,30
68,68,32
68,68,33
68,68,34
68,68,38
68,68,44
68,68,46
68,68,48
69,69,16
69,69,20
69,69,30
69,69,34
69,69,35
69,69,48
69,69,49
70,70,0
70,70,1
70,70,10
70,70,12
70,70,13
70,70,14
70,70,15
70,70,16
70,70,18
70,70,19
70,70,26
70,70,30
70,70,32
70,70,44
70,70,46
70,70,47
70,70,48
71,71,4
71,71,6
71,71,15
71,71,18
71,71,19
71,71,20
71,71,26
71,71,28
71,71,29
71,71,34
71,71,36
71,71,38
71,71,44
71,71,47
71,71,48
72,72,0
72,72,1
72,72,2
72,72,6
72,72,7
72,72,16
72,72,18
72,72,19
72,72,22
72,72,24
72,72,28
72,72,30
72,72,43
72,72,44
72,72,48
72,72,49
73,73,6
73,73,15
73,73,18
73,73,19
73,73,29
73,73,35
73,73,39
73,73,42
73,73,43
73,73,48
73,73,49
74,74,1
74,74,4
74,74,5
74,74,6
74,74,12
74,74,15
74,74,19
74,74,21
74,74,28
74,74,30
74,74,32
74,74,33
74,74,41
74,74,42
74,74,44
74,74,46
74,74,48
75,75,1
75,75,3
75,75,12
75,75,14
75,75,15
75,75,16
75,75,19
75,75,24
75,75,29
75,75,39
75,75,42
75,75,44
75,75,46
75,75,47
75,75,48
76,76,4
76,76,5
76,76,6
76,76,14
76,76,18
76,76,19
76,76,26
76,76,30
76,76,34
76,76,37
76,76,46
77,77,1
77,77,10
77,77,12
77,77,14
77,77,16
77,77,18
77,77,19
77,77,29
77,77,32
77,77,38
77,77,39
77,77,41
77,77,42
77,77,48
78,78,1
78,78,14
78,78,16
78,78,18
78,78,20
78,78,29
78,78,37
78,78,38
78,78,39
78,78,44
79,79,1
79,79,4
79,79,12
79,79,14
79,79,16
79,79,18
79,79,20
79,79,34
79,79,45
79,79,46
80,80,3
80,80,4
80,80,6
80,80,16
80,80,18
80,80,30
80,80,32
80,80,34
80,80,35
80,80,38
80,80,39
80,80,44
80,80,47
81,81,3
81,81,5
81,81,6
81,81,10
81,81,16
81,81,18
81,81,19
81,81,21
81,81,24
81,81,28
81,81,30
81,81,32
81,81,33
81,81,34
81,81,37
81,81,39
81,81,40
81,81,44
81,81,47
81,81,48
81,81,49
82,82,1
82,82,8
82,82,9
82,82,13
82,82,16
82,82,18
82,82,19
82,82,20
82,82,23
82,82,24
82,82,28
82,82,29
82,82,30
82,82,34
82,82,39
82,82,49
83,83,0
83,83,4
83,83,10
83,83,11
83,83,12
83,83,14
83,83,15
83,83,21
83,83,24
83,83,26
83,83,28
83,83,29
83,83,30
83,83,33
83,83,39
83,83,41
83,83,43
83,83,44
84,84,0
84,84,2
84,84,6
84,84,12
84,84,14
84,84,15
84,84,16
84,84,18
84,84,19
84,84,28
84,84,30
84,84,32
84,84,33
84,84,38
84,84,48
85,85,1
85,85,6
85,85,14
85,85,19
85,85,23
85,85,28
85,85,30
85,85,34
85,85,35
85,85,48
85,85,49
86,86,7
86,86,12
86,86,19
86,86,26
86,86,29
86,86,32
86,86,34
86,86,46
87,87,3
87,87,6
87,87,7
87,87,12
87,87,14
87,87,15
87,87,16
87,87,18
87,87,19
87,87,20
87,87,25
87,87,29
87,87,31
87,87,34
87,87,35
87,87,37
87,87,38
87,87,41
87,87,42
87,87,43
87,87,48
87,87,49
88,88,4
88,88,11
88,88,12
88,88,14
88,88,16
88,88,18
88,88,19
88,88,22
88,88,31
88,88,34
88,88,37
88,88,39
88,88,49
89,89,1
89,89,2
89,89,4
89,89,6
89,89,14
89,89,30
89,89,39
89,89,49
90,90,6
90,90,14
90,90,16
90,90,19
90,90,26
90,90,30
90,90,33
90,90,35
90,90,42
90,90,48
90,90,49
91,91,1
91,91,11
91,91,14
91,91,16
91,91,18
91,91,19
91,91,21
91,91,26
91,91,28
91,91,38
91,91,48
91,91,49
92,92,4
92,92,5
92,92,6
92,92,14
92,92,15
92,92,16
92,92,20
92,92,30
92,92,34
92,92,38
92,92,44
92,92,47
92,92,48
93,93,6
93,93,10
93,93,14
93,93,16
93,93,19
93,93,20
93,93,21
93,93,28
93,93,30
93,93,44
93,93,47
94,94,1
94,94,2
94,94,3
94,94,6
94,94,12
94,94,13
94,94,14
94,94,18
94,94,19
94,94,20
94,94,38
94,94,47
94,94,48
94,94,49
95,95,0
95,95,1
95,95,6
95,95,16
95,95,18
95,95,23
95,95,28
95,95,29
95,95,32
95,95,49
96,96,0
96,96,1
96,96,6
96,96,10
96,96,11
96,96,12
96,96,14
96,96,18
96,96,30
96,96,34
96,96,38
96,96,41
96,96,42
96,96,44
96,96,47
96,96,48
97,97,1
97,97,2
97,97,3
97,97,4
97,97,6
97,97,8
97,97,12
97,97,13
97,97,14
97,97,18
97,97,21
97,97,26
97,97,28
97,97,31
97,97,34
97,97,35
97,97,36
97,97,38
97,97,44
97,97,46
97,97,49
98,98,24
98,98,30
98,98,37
98,98,39
98,98,41
98,98,42
98,98,46
99,99,0
99,99,1
99,99,3
99,99,5
99,99,10
99,99,14
99,99,18
99,99,20
99,99,21
99,99,30
99,99,33
99,99,34
99,99,37
99,99,38
99,99,39
99,99,41
99,99,43
99,99,46
99,99,48
100,100,3
100,100,6
100,100,12
100,100,14
100,100,15
100,100,16
100,100,18
100,100,20
100,100,23
100,100,24
100,100,25
100,100,26
100,100,28
100,100,29
100,100,30
100,100,34
100,100,38
101,101,1
101,101,4
101,101,8
101,101,11
101,101,18
101,101,20
101,101,26
101,101,27
101,101,28
101,101,29
101,101,30
101,101,31
101,101,32
101,101,34
101,101,35
101,101,39
101,101,41
101,101,44
101,101,46
101,101,48
101,101,49
102,102,1
102,102,5
102,102,8
102,102,13
102,102,14
102,102,15
102,102,18
102,102,20
102,102,24
102,102,28
102,102,29
102,102,30
102,102,36
102,102,37
102,102,42
102,102,46
102,102,48
102,102,49
103,103,0
103,103,1
103,103,3
103,103,6
103,103,8
103,103,11
103,103,15
103,103,16
103,103,18
103,103,19
103,103,21
103,103,26
103,103,30
103,103,31
103,103,34
103,103,39
103,103,42
103,103,48
104,104,1
104,104,12
104,104,14
104,104,18
104,104,19
104,104,34
104,104,44
104,104,45
104,104,46
104,104,49
105,105,2
105,105,8
105,105,10
105,105,14
105,105,18
105,105,19
105,105,23
105,105,34
105,105,35
105,105,37
105,105,43
105,105,48
106,106,14
106,106,29
106,106,30
106,106,41
106,106,42
106,106,46
106,106,48
107,107,0
107,107,4
107,107,15
107,107,16
107,107,18
107,107,19
107,107,20
107,107,22
107,107,24
107,107,30
107,107,41
107,107,42
107,107,45
107,107,48
108,108,4
108,108,6
108,108,8
108,108,10
108,108,11
108,108,12
108,108,14
108,108,18
108,108,20
108,108,24
108,108,30
108,108,34
108,108,35
108,108,38
108,108,39
108,108,42
108,108,44
108,108,45
108,108,48
108,108,49
109,109,0
109,109,1
109,109,2
109,109,4
109,109,14
109,109,24
109,109,30
109,109,32
109,109,39
109,109,42
109,109,44
109,109,48
110,110,1
110,110,4
110,110,11
110,110,12
110,110,14
110,110,15
110,110,16
110,110,18
110,110,30
110,110,42
110,110,44
110,110,46
110,110,48
111,111,1
111,111,6
111,111,14
111,111,16
111,111,18
111,111,19
111,111,30
111,111,34
111,111,37
112,112,1
112,112,13
112,112,14
112,112,15
112,112,19
112,112,22
112,112,29
112,112,30
112,112,42
112,112,45
112,112,48
113,113,1
113,113,2
113,113,12
113,113,14
113,113,16
113,113,26
113,113,28
113,113,30
113,113,35
113,113,37
113,113,42
113,113,47
114,114,1
114,114,2
114,114,3
114,114,5
114,114,6
114,114,11
114,114,14
114,114,18
114,114,19
114,114,28
114,114,30
114,114,32
114,114,33
114,114,34
114,114,35
114,114,39
114,114,41
114,114,44
114,114,46
115,115,1
115,115,2
115,115,14
115,115,18
115,115,26
115,115,29
115,115,30
115,115,33
115,115,34
115,115,38
115,115,42
115,115,48
115,115,49
116,116,0
116,116,2
116,116,6
116,116,10
116,116,14
116,116,18
116,116,26
116,116,28
116,116,30
116,116,32
116,116,34
116,116,42
116,116,44
116,116,47
116,116,49
117,117,2
117,117,4
117,117,5
117,117,14
117,117,16
117,117,19
117,117,24
117,117,32
117,117,34
117,117,39
117,117,42
117,117,43
117,117,44
117,117,46
118,118,3
118,118,5
118,118,10
118,118,14
118,118,18
118,118,26
118,118,28
118,118,32
118,118,34
118,118,35
118,118,37
118,118,41
118,118,47
118,118,49
119,119,3
119,119,4
119,119,5
119,119,6
119,119,12
119,119,13
119,119,14
119,119,15
119,119,18
119,119,19
119,119,20
119,119,22
119,119,24
119,119,28
119,119,29
119,119,30
119,119,31
119,119,36
119,119,39
119,119,42
119,119,46
119,119,47
119,119,48
120,120,0
120,120,1
120,120,4
120,120,5
120,120,6
120,120,12
120,120,14
120,120,18
120,120,19
120,120,20
120,120,24
120,120,26
120,120,28
120,120,30
120,120,31
120,120,34
120,120,39
120,120,42
120,120,43
120,120,49
121,121,0
121,121,2
121,121,11
121,121,14
121,121,18
121,121,19
121,121,26
121,121,30
121,121,33
121,121,34
121,121,35
121,121,39
121,121,43
121,121,49
122,122,4
122,122,11
122,122,14
122,122,18
122,122,19
122,122,20
122,122,21
122,122,23
122,122,30
122,122,33
122,122,34
122,122,37
122,122,48
123,123,2
123,123,4
123,123,5
123,123,14
123,123,16
123,123,18
123,123,19
123,123,20
123,123,26
123,123,30
123,123,31
123,123,42
123,123,48
123,123,49
124,124,1
124,124,4
124,124,6
124,124,12
124,124,13
124,124,14
124,124,15
124,124,16
124,124,18
124,124,24
124,124,32
124,124,34
124,124,35
124,124,42
124,124,46
124,124,47
124,124,48
124,124,49
125,125,1
125,125,3
125,125,4
125,125,11
125,125,12
125,125,14
125,125,16
125,125,18
125,125,19
125,125,21
125,125,22
125,125,26
125,125,29
125,125,30
125,125,34
125,125,35
125,125,37
125,125,38
125,125,42
125,125,44
125,125,48
126,126,0
126,126,5
126,126,11
126,126,14
126,126,18
126,126,19
126,126,21
126,126,26
126,126,29
126,126,36
126,126,42
126,126,43
126,126,45
126,126,46
126,126,48
126,126,49
127,127,1
127,127,2
127,127,5
127,127,6
127,127,11
127,127,13
127,127,14
127,127,15
127,127,16
127,127,18
127,127,20
127,127,26
127,127,28
127,127,29
127,127,31
127,127,34
127,127,45
127,127,46
128,128,0
128,128,2
128,128,3
128,128,13
128,128,14
128,128,16
128,128,18
128,128,19
128,128,20
128,128,22
128,128,24
128,128,26
128,128,30
128,128,32
128,128,34
128,128,36
128,128,37
128,128,38
128,128,39
128,128,42
128,128,44
128,128,48
129,129,3
129,129,4
129,129,6
129,129,11
129,129,14
129,129,16
129,129,21
129,129,26
129,129,30
129,129,31
129,129,32
129,129,33
129,129,34
129,129,37
130,130,2
130,130,4
130,130,6
130,130,18
130,130,32
130,130,38
130,130,48
131,131,6
131,131,13
131,131,14
131,131,15
131,131,16
131,131,18
131,131,19
131,131,29
131,131,30
131,131,32
131,131,35
131,131,38
131,131,43
131,131,44
131,131,48
131,131,49
132,132,0
132,132,1
132,132,2
132,132,6
132,132,8
132,132,10
132,132,11
132,132,12
132,132,14
132,132,16
132,132,18
132,132,19
132,132,21
132,132,26
132,132,28
132,132,30
132,132,44
132,132,49
133,133,8
133,133,11
133,133,19
133,133,26
133,133,28
133,133,31
133,133,32
133,133,35
133,133,41
133,133,44
133,133,48
133,133,49
134,134,0
134,134,1
134,134,2
134,134,3
134,134,6
134,134,9
134,134,14
134,134,15
134,134,16
134,134,18
134,134,19
134,134,21
134,134,26
134,134,30
134,134,32
134,134,34
134,134,35
134,134,37
134,134,39
134,134,44
134,134,46
135,135,1
135,135,6
135,135,10
135,135,15
135,135,18
135,135,21
135,135,30
135,135,33
135,135,34
135,135,38
135,135,42
135,135,44
135,135,48
136,136,1
136,136,6
136,136,11
136,136,16
136,136,19
136,136,20
136,136,28
136,136,29
136,136,43
136,136,44
137,137,1
137,137,6
137,137,14
137,137,16
137,137,19
137,137,46
137,137,49
138,138,4
138,138,6
138,138,11
138,138,24
138,138,29
138,138,44
138,138,45
138,138,48
139,139,6
139,139,8
139,139,14
139,139,18
139,139,19
139,139,20
139,139,22
139,139,29
139,139,30
139,139,35
139,139,38
139,139,39
140,140,1
140,140,2
140,140,3
140,140,14
140,140,15
140,140,16
140,140,25
140,140,28
140,140,31
140,140,33
140,140,34
140,140,39
140,140,46
141,141,1
141,141,5
141,141,6
141,141,8
141,141,14
141,141,18
141,141,20
141,141,24
141,141,26
141,141,28
141,141,30
141,141,32
141,141,34
141,141,42
142,142,0
142,142,1
142,142,2
142,142,7
142,142,14
142,142,18
142,142,19
142,142,20
142,142,26
142,142,34
142,142,41
142,142,44
142,142,46
143,143,1
143,143,4
143,143,6
143,143,10
143,143,14
143,143,15
143,143,19
143,143,21
143,143,26
143,143,28
143,143,30
143,143,33
143,143,34
143,143,37
143,143,39
143,143,41
143,143,42
143,143,45
143,143,48
143,143,49
144,144,0
144,144,1
144,144,12
144,144,19
144,144,22
144,144,30
144,144,33
144,144,48
145,145,3
145,145,6
145,145,11
145,145,12
145,145,15
145,145,16
145,145,19
145,145,28
145,145,29
145,145,30
145,145,32
145,145,33
145,145,41
145,145,42
145,145,46
145,145,47
145,145,48
146,146,4
146,146,6
146,146,11
146,146,12
146,146,15
146,146,21
146,146,26
146,146,28
146,146,30
146,146,31
146,146,34
146,146,42
146,146,44
147,147,1
147,147,11
147,147,19
147,147,26
147,147,30
147,147,39
147,147,42
147,147,43
148,148,0
148,148,1
148,148,2
148,148,3
148,148,10
148,148,14
148,148,18
148,148,20
148,148,26
148,148,28
148,148,30
148,148,33
148,148,39
148,148,45
148,148,46
148,148,48
149,149,6
149,149,12
149,149,15
149,149,34
149,149,39
149,149,48
150,150,1
150,150,3
150,150,4
150,150,5
150,150,11
150,150,14
150,150,18
150,150,21
150,150,24
150,150,29
150,150,30
150,150,34
150,150,38
150,150,43
150,150,44
150,150,45
150,150,47
151,151,2
151,151,18
151,151,19
151,151,20
151,151,29
151,151,32
151,151,34
151,151,37
151,151,41
151,151,48
152,152,0
152,152,6
152,152,11
152,152,14
152,152,16
152,152,19
152,152,21
152,152,29
152,152,30
152,152,32
152,152,34
152,152,38
152,152,45
152,152,46
152,152,48
152,152,49
153,153,1
153,153,2
153,153,6
153,153,9
153,153,12
153,153,14
153,153,15
153,153,18
153,153,19
153,153,21
153,153,26
153,153,30
153,153,32
153,153,34
153,153,37
153,153,38
153,153,43
154,154,1
154,154,14
154,154,15
154,154,18
154,154,19
154,154,21
154,154,26
154,154,28
154,154,30
154,154,31
154,154,33
154,154,38
154,154,44
154,154,48
155,155,1
155,155,3
155,155,6
155,155,8
155,155,13
155,155,14
155,155,16
155,155,18
155,155,30
155,155,32
155,155,33
155,155,34
155,155,35
156,156,6
156,156,11
156,156,14
156,156,15
156,156,18
156,156,26
156,156,29
156,156,35
156,156,38
157,157,0
157,157,1
157,157,6
157,157,12
157,157,14
157,157,18
157,157,22
157,157,26
157,157,34
157,157,38
157,157,43
157,157,46
157,157,48
157,157,49
158,158,2
158,158,5
158,158,6
158,158,13
158,158,16
158,158,24
158,158,29
158,158,30
158,158,32
158,158,37
158,158,49
159,159,0
159,159,4
159,159,12
159,159,14
159,159,16
159,159,18
159,159,19
159,159,20
159,159,24
159,159,25
159,159,32
159,159,34
159,159,38
159,159,44
159,159,46
160,160,0
160,160,2
160,160,5
160,160,10
160,160,11
160,160,12
160,160,14
160,160,18
160,160,34
160,160,37
160,160,44
161,161,0
161,161,1
161,161,5
161,161,6
161,161,11
161,161,12
161,161,14
161,161,22
161,161,28
161,161,34
161,161,37
161,161,41
161,161,47
161,161,48
162,162,1
162,162,6
162,162,11
162,162,13
162,162,14
162,162,16
162,162,18
162,162,19
162,162,21
162,162,24
162,162,32
162,162,35
162,162,42
162,162,44
163,163,1
163,163,6
163,163,10
163,163,13
163,163,14
163,163,18
163,163,19
163,163,20
163,163,21
163,163,29
163,163,32
163,163,34
163,163,35
163,163,39
164,164,1
164,164,16
164,164,18
164,164,26
164,164,29
164,164,30
164,164,42
164,164,46
165,165,5
165,165,6
165,165,14
165,165,18
165,165,19
165,165,24
165,165,28
165,165,29
165,165,30
165,165,32
165,165,34
165,165,35
165,165,48
166,166,4
166,166,6
166,166,11
166,166,14
166,166,18
166,166,46
166,166,48
167,167,1
167,167,10
167,167,11
167,167,14
167,167,16
167,167,18
167,167,19
167,167,26
167,167,28
167,167,30
